Tempo (s),Corrente i(t) [A],Tensão R [V],Tensão L [V],Tensão C [V]
0.008548548548548548,0.0001999613592352213,0.01999613592352213,0.016045588560751146,0.006711089655598118
0.008558558558558558,0.00020028257157226654,0.020028257157226656,0.016043485164313427,0.006731137961060807
0.008568568568568568,0.0002006037415675118,0.02006037415675118,0.016041353853031706,0.006751218415672171
0.008578578578578579,0.0002009248686578922,0.02009248686578922,0.01603919468724763,0.006771331015137426
0.008588588588588589,0.0002012459522803429,0.020124595228034288,0.016037007727302852,0.006791475755105428
0.008598598598598598,0.000201566991871799,0.0201566991871799,0.016034793033539024,0.00681165263116867
0.008608608608608608,0.00020188798686919572,0.02018879868691957,0.016032550666297798,0.006831861638863284
0.008618618618618618,0.0002022089367094682,0.020220893670946823,0.016030280685920818,0.0068521027736690365
0.008628628628628628,0.0002025298408295516,0.020252984082955162,0.016027983152749743,0.0068723760310093335
0.008638638638638639,0.00020285069866638112,0.02028506986663811,0.016025658127126217,0.006892681406251214
0.008648648648648649,0.0002031715096568918,0.020317150965689177,0.016023305669391898,0.006913018894705357
0.008658658658658658,0.00020349227323801885,0.020349227323801886,0.01602092583988843,0.006933388491626079
0.008668668668668668,0.00020381298884669744,0.020381298884669743,0.01601851869895747,0.006953790192211332
0.008678678678678678,0.00020413365591986273,0.020413365591986272,0.016016084306940667,0.006974223991602709
0.008688688688688688,0.00020445427389444984,0.020445427389444985,0.016013622724179673,0.006994689884885438
0.008698698698698699,0.000204774842207394,0.0204774842207394,0.016011134011016132,0.007015187867088381
0.008708708708708709,0.0002050953603219325,0.02050953603219325,0.016008618226385354,0.007035717933186673
0.008718718718718719,0.0002054158278590151,0.02054158278590151,0.016006075420789925,0.007056280078117505
0.008728728728728728,0.00020573624430879434,0.020573624430879435,0.016003505651726025,0.007076874296767033
0.008738738738738738,0.00020605660912975158,0.02060566091297516,0.01600090897838325,0.007097500583967209
0.00874874874874875,0.00020637692178036824,0.020637692178036824,0.0159982854599512,0.007118158934495776
0.008758758758758759,0.00020669718171912555,0.020669718171912554,0.015995635155619477,0.007138849343076268
0.008768768768768769,0.00020701738840450492,0.02070173884045049,0.01599295812457768,0.00715957180437802
0.008778778778778779,0.00020733754129498768,0.02073375412949877,0.015990254426015406,0.007180326313016156
0.008788788788788788,0.0002076576398490552,0.02076576398490552,0.015987524119122257,0.0072011128635515965
0.008798798798798798,0.00020797768352518885,0.020797768352518883,0.015984767263087833,0.007221931450491056
0.00880880880880881,0.00020829767178186996,0.020829767178186995,0.01598198391710173,0.00724278206828704
0.00881881881881882,0.00020861760407757987,0.020861760407757987,0.01597917414035355,0.0072636647113378475
0.008828828828828829,0.0002089374798707999,0.02089374798707999,0.015976337992032894,0.007284579373987576
0.008838838838838839,0.00020925729862001147,0.020925729862001148,0.01597347553132936,0.007305526050526116
0.008848848848848848,0.0002095770597836959,0.02095770597836959,0.015970586817432544,0.0073265047351891485
0.008858858858858858,0.0002098967628203345,0.02098967628203345,0.015967671909532053,0.007347515422158152
0.00886886886886887,0.00021021640718840874,0.021021640718840873,0.01596473086681748,0.007368558105560396
0.00887887887887888,0.00021053599234639983,0.021053599234639984,0.015961763748478425,0.007389632779468944
0.008888888888888889,0.00021085551775278918,0.02108555177527892,0.015958770613704494,0.007410739437902656
0.008898898898898899,0.00021117498286605816,0.021117498286605817,0.01595575152168528,0.0074318780748261854
0.008908908908908908,0.00021149438714468808,0.02114943871446881,0.01595270653161038,0.007453048684149978
0.008918918918918918,0.00021181373004716032,0.021181373004716033,0.015949635702669406,0.007474251259730276
0.00892892892892893,0.00021213301115972222,0.021213301115972222,0.015946539087052795,0.0074954857953819015
0.00893893893893894,0.0002124522301081882,0.02124522301081882,0.015943416734783476,0.00751675228488222
0.008948948948948949,0.00021277138637650758,0.02127713863765076,0.01594026870365588,0.007538050721956945
0.008958958958958959,0.00021309047944837405,0.021309047944837404,0.015937095051478462,0.007559381100280105
0.008968968968968968,0.00021340950880748114,0.021340950880748114,0.015933895836059666,0.007580743413474047
0.008978978978978978,0.00021372847393752247,0.021372847393752246,0.015930671115207934,0.007602137655109436
0.00898898898898899,0.0002140473743221917,0.02140473743221917,0.01592742094673172,0.007623563818705252
0.008998998998999,0.00021436620944518232,0.02143662094451823,0.015924145388439465,0.007645021897728793
0.009009009009009009,0.00021468497879018796,0.021468497879018795,0.01592084449813962,0.007666511885595679
0.009019019019019019,0.00021500368184090222,0.02150036818409022,0.015917518333640635,0.007688033775669843
0.009029029029029028,0.00021532231808101871,0.021532231808101873,0.01591416695275095,0.007709587561263538
0.009039039039039038,0.000215640886994231,0.0215640886994231,0.015910790413279016,0.007731173235637336
0.00904904904904905,0.0002159593880642328,0.021595938806423277,0.01590738877303328,0.007752790792000123
0.00905905905905906,0.00021627782077471755,0.021627782077471756,0.01590396208982219,0.007774440223509103
0.009069069069069069,0.0002165961846093789,0.02165961846093789,0.01590051042145419,0.007796121523269801
0.009079079079079079,0.00021691447905191044,0.021691447905191043,0.015897033825737733,0.007817834684336058
0.009089089089089088,0.0002172327035860058,0.02172327035860058,0.015893532360481258,0.007839579699710032
0.009099099099099098,0.00021755085769535856,0.021755085769535856,0.015890006083493217,0.007861356562342202
0.00910910910910911,0.00021786894086366237,0.021786894086366238,0.01588645505258206,0.007883165265131359
0.00911911911911912,0.00021818695257461073,0.021818695257461072,0.015882879325556227,0.007905005800924613
0.009129129129129129,0.00021850489231189726,0.021850489231189724,0.01587927896022417,0.007926878162517394
0.009139139139139139,0.00021882276898727438,0.02188227689872744,0.015875653487455586,0.0079487823435972
0.009149149149149148,0.00021914056182772108,0.021914056182772108,0.015872004097216463,0.007970718335772148
0.009159159159159158,0.00021945828167628948,0.02194582816762895,0.015868330212435222,0.007992686131735741
0.00916916916916917,0.00021977592801889195,0.021977592801889195,0.015864631890796312,0.008014685724130026
0.00917917917917918,0.00022009350034258424,0.022009350034258423,0.015860909189920256,0.0080367171055457
0.009189189189189189,0.00022041099813556586,0.022041099813556585,0.01585716216736367,0.008058780268522232
0.009199199199199199,0.0002207284208871798,0.02207284208871798,0.01585339088061925,0.008080875205547976
0.009209209209209208,0.00022104576808791264,0.022104576808791264,0.01584959538711578,0.008103001909060279
0.009219219219219218,0.00022136303922939458,0.022136303922939457,0.015845775744218134,0.008125160371445605
0.00922922922922923,0.00022168023380439938,0.02216802338043994,0.015841932009227257,0.00814735058503964
0.00923923923923924,0.00022199735130684422,0.022199735130684423,0.0158380642393802,0.00816957254212741
0.009249249249249249,0.00022231439123179003,0.022231439123179004,0.01583417249185008,0.008191826234943406
0.009259259259259259,0.00022263135307544122,0.022263135307544122,0.015830256823746107,0.008214111655671678
0.009269269269269268,0.00022294823633514584,0.022294823633514583,0.01582631729211358,0.008236428796445967
0.00927927927927928,0.00022326504050939548,0.022326504050939548,0.015822353953933877,0.008258777649349812
0.00928928928928929,0.0002235817650978252,0.02235817650978252,0.015818366866124468,0.008281158206416662
0.0092992992992993,0.00022389840960121375,0.022389840960121376,0.0158143560855389,0.008303570459629995
0.009309309309309309,0.00022421497352148346,0.022421497352148347,0.015810321668966815,0.008326014400923436
0.009319319319319319,0.00022453145636170017,0.022453145636170017,0.01580626367313393,0.008348490022180863
0.009329329329329328,0.0002248478576260733,0.022484785762607328,0.015802182154702058,0.008370997315236528
0.00933933933933934,0.00022516417681995592,0.022516417681995592,0.015798077170269084,0.008393536271875163
0.00934934934934935,0.00022548041344984447,0.02254804134498445,0.015793948776368992,0.008416106883832104
0.00935935935935936,0.0002257965671529773,0.02257965671529773,0.015789797021833245,0.008438709142806375
0.009369369369369369,0.0002261126376201876,0.02261126376201876,0.015785621952337882,0.008461343040466054
0.009379379379379379,0.00022642862437668125,0.022642862437668124,0.015781423623324606,0.008484008568431687
0.009389389389389389,0.00022674452694816012,0.02267445269481601,0.015777202090209375,0.008506705718276348
0.0093993993993994,0.00022706034486169086,0.022706034486169088,0.015772957408331196,0.008529434481525768
0.00940940940940941,0.0002273760776457048,0.02273760776457048,0.015768689632952124,0.008552194849658471
0.00941941941941942,0.00022769172482999813,0.022769172482999814,0.015764398819257255,0.008574986814105918
0.009429429429429429,0.00022800728594573176,0.022800728594573175,0.015760085022354747,0.008597810366252637
0.009439439439439439,0.0002283227605254314,0.022832276052543142,0.01575574829727579,0.008620665497436363
0.009449449449449449,0.00022863814810298748,0.022863814810298748,0.015751388698974637,0.008643552198948174
0.00945945945945946,0.00022895344821365527,0.022895344821365526,0.015747006282328578,0.008666470462032625
0.00946946946946947,0.00022926866039405463,0.022926866039405462,0.015742601102137956,0.008689420277887886
0.00947947947947948,0.0002295837841821704,0.02295837841821704,0.01573817321312616,0.00871240163766588
0.009489489489489489,0.00022989881911735204,0.022989881911735205,0.015733722669939627,0.00873541453247242
0.009499499499499499,0.00023021376474031388,0.023021376474031387,0.015729249527147847,0.008758458953367347
0.009509509509509509,0.0002305286205931349,0.023052862059313492,0.01572475383924335,0.00878153489136466
0.00951951951951952,0.00023084338621925902,0.023084338621925903,0.015720235660641714,0.008804642337432654
0.00952952952952953,0.00023115806116349468,0.023115806116349467,0.015715695045681575,0.008827781282494064
0.00953953953953954,0.00023147264497201523,0.023147264497201524,0.01571113204862461,0.008850951717426198
0.00954954954954955,0.00023178713719235883,0.023178713719235883,0.01570654672365554,0.008874153633061068
0.009559559559559559,0.0002321015373734283,0.02321015373734283,0.01570193912488214,0.008897387020185533
0.009569569569569569,0.00023241584506549127,0.023241584506549128,0.015697309306335238,0.00892065186954144
0.00957957957957958,0.00023273005982018025,0.023273005982018025,0.01569265732196869,0.008943948171825745
0.00958958958958959,0.00023304418119049223,0.023304418119049222,0.015687983225659424,0.008967275917690658
0.0095995995995996,0.0002333582087307892,0.02333582087307892,0.015683287071207405,0.008990635097743789
0.00960960960960961,0.00023367214199679785,0.023367214199679784,0.01567856891233564,0.009014025702548273
0.009619619619619619,0.00023398598054560966,0.023398598054560966,0.015673828802690193,0.009037447722622908
0.009629629629629629,0.0002342997239356808,0.02342997239356808,0.015669066795840174,0.009060901148442296
0.00963963963963964,0.00023461337172683236,0.023461337172683238,0.01566428294527774,0.009084385970436976
0.00964964964964965,0.00023492692348024997,0.023492692348024997,0.015659477304418093,0.009107902178993557
0.00965965965965966,0.00023524037875848416,0.023524037875848416,0.01565464992659949,0.009131449764454867
0.00966966966966967,0.00023555373712545025,0.023555373712545024,0.01564980086508323,0.009155028717120076
0.009679679679679679,0.00023586699814642827,0.023586699814642828,0.01564493017305366,0.009178639027244842
0.009689689689689689,0.00023618016138806305,0.023618016138806305,0.01564003790361818,0.009202280685041447
0.0096996996996997,0.00023649322641836417,0.023649322641836418,0.015635124109807233,0.009225953680678921
0.00970970970970971,0.0002368061928067059,0.02368061928067059,0.015630188844574313,0.009249658004283196
0.00971971971971972,0.0002371190601238274,0.02371190601238274,0.01562523216079596,0.009273393645937232
0.00972972972972973,0.00023743182794183252,0.023743182794183252,0.01562025411127176,0.009297160595681158
0.009739739739739739,0.0002377444958341899,0.02377444958341899,0.015615254748724354,0.00932095884351241
0.00974974974974975,0.00023805706337573298,0.0238057063375733,0.015610234125799422,0.00934478837938586
0.00975975975975976,0.00023836953014265985,0.023836953014265985,0.0156051922950657,0.009368649193213952
0.00976976976976977,0.00023868189571253344,0.023868189571253345,0.015600129309014965,0.009392541274866857
0.00977977977977978,0.00023899415966428152,0.023899415966428153,0.01559504522006205,0.009416464614172589
0.00978978978978979,0.00023930632157819647,0.023930632157819647,0.01558994008054483,0.009440419200917153
0.009799799799799799,0.00023961838103593556,0.023961838103593557,0.015584813942724225,0.009464405024844675
0.00980980980980981,0.0002399303376205208,0.02399303376205208,0.015579666858784211,0.00948842207565754
0.00981981981981982,0.00024024219091633888,0.024024219091633887,0.015574498880831808,0.009512470343016534
0.00982982982982983,0.00024055394050914134,0.024055394050914135,0.015569310060897084,0.009536549816540972
0.00983983983983984,0.00024086558598604446,0.024086558598604445,0.015564100450933153,0.009560660485808843
0.00984984984984985,0.0002411771269355293,0.02411771269355293,0.015558870102816182,0.009584802340356942
0.009859859859859859,0.00024148856294744166,0.024148856294744166,0.015553619068345381,0.009608975369681012
0.00986986986986987,0.0002417998936129922,0.02417998936129922,0.015548347399243009,0.009633179563235868
0.00987987987987988,0.00024211111852475613,0.02421111185247561,0.015543055147154377,0.00965741491043554
0.00988988988988989,0.00024242223727667363,0.024242223727667364,0.01553774236364784,0.009681681400653426
0.0098998998998999,0.00024273324946404956,0.024273324946404957,0.015532409100214799,0.0097059790232224
0.00990990990990991,0.00024304415468355358,0.024304415468355357,0.01552705540826971,0.009730307767434967
0.009919919919919919,0.00024335495253322004,0.024335495253322004,0.015521681339150068,0.0097546676225434
0.00992992992992993,0.0002436656426124482,0.02436656426124482,0.015516286944116423,0.009779058577759863
0.00993993993993994,0.0002439762245220019,0.02439762245220019,0.015510872274352373,0.009803480622256559
0.00994994994994995,0.0002442866978640098,0.024428669786400983,0.015505437380964557,0.00982793374516587
0.00995995995995996,0.00024459706224196553,0.024459706224196555,0.01549998231498267,0.00985241793558048
0.00996996996996997,0.0002449073172607272,0.024490731726072718,0.01549450712735945,0.009876933182553524
0.009979979979979979,0.0002452174625265178,0.02452174625265178,0.015489011868970684,0.009901479475098724
0.00998998998998999,0.00024552749764270785,0.024552749764270784,0.015483496590776354,0.009926056802190086
0.01,0.0002458374220793586,0.02458374220793586,0.015477961348805434,0.00995066515274858
